publisher,avg_metascore,avg_user_score,gap
From Software,75.17647058823529,7.564705932841582,0.4705887401805313
Badland Games,71.2,7.079999923706055,0.40000076293945597
The Adventure Company,57.5,5.790000009536743,0.40000009536743164
Sierra Entertainment,69.54285714285714,6.917142874853951,0.37142839431763264
Inti Creates,76.0,7.633333524068196,0.3333352406819614
Uber Entertainment,66.33333333333333,6.599999904632568,0.333334287007645
Might and Delight,60.666666666666664,6.100000063578288,0.33333396911621804
Oculus,74.66666666666667,7.5,0.3333333333333286
Vertigo Games,71.88888888888889,7.1555555661519366,0.333333227369522
Toge Productions,77.0,7.733333269755046,0.33333269755046047
Happinet,79.0,7.933333079020183,0.33333079020182765
Koei,70.57142857142857,7.089285731315613,0.32142874172755853
Nintendo,76.72300469483568,7.699765274782136,0.2746480529856825
Sold Out Software,73.90322580645162,7.362903264261061,0.2741931638410051
Atlus,71.72727272727273,7.200000004334883,0.2727273160761001
Beatshapers,57.75,5.75,0.25
Neon Doctrine,78.75,7.899999976158142,0.2499997615814209
Crunching Koalas,72.25,7.200000047683716,0.2499995231628418
Rogue Games,71.6,7.1800000190734865,0.20000019073486897
Daedalic Entertainment,70.77142857142857,7.097142859867641,0.20000002724783883
Freedom Games,73.8,7.4,0.20000000000000284
Akella,59.2,5.939999961853028,0.1999996185302706
Digital Reality,65.2,6.500000095367431,0.19999904632568644
SCEI,74.23214285714286,7.403571452413287,0.1964283330099903
Warner Bros. Interactive Entertainment,69.35555555555555,6.918888900015089,0.16666655540466024
Harmonix Music Systems,67.16666666666667,6.733333269755046,0.16666603088378906
CI Games,63.666666666666664,6.350000063578288,0.16666603088378196
Focus Home Interactive,65.40384615384616,6.555769255528083,0.153846401434663
Zoo Corporation,72.625,7.25,0.125
Iceberg Interactive,68.125,6.8031249940395355,0.09375005960464478
Atari SA,63.65277777777778,6.3722222414281635,0.06944463650385302
Tour De Pizza,89.0,8.899999618530273,3.814697265625E-6
Monomi Park,81.0,8.100000381469727,3.814697265625E-6
Size Five Games,84.0,8.399999618530273,3.814697265625E-6
S2 Games,75.5,7.549999713897705,2.86102294921875E-6
Love Conquers All Games,73.0,7.300000190734863,1.9073486328125E-6
Alien Pixel Studios,78.0,7.800000190734863,1.9073486328125E-6
U-Play Online,63.0,6.300000190734863,1.9073486328125E-6
Red Panda Interactive,78.0,7.800000190734863,1.9073486328125E-6
Certain Affinity,72.0,7.199999809265137,1.9073486328125E-6
i-illusions,77.0,7.699999809265137,1.9073486328125E-6
Drago Entertainment,72.0,7.199999809265137,1.9073486328125E-6
Penny Black Studios,67.0,6.699999809265137,1.9073486328125E-6
"Honor Code, Inc.",72.0,7.199999809265137,1.9073486328125E-6
Radial Games Corp.,77.0,7.699999809265137,1.9073486328125E-6
Working Designs,78.0,7.800000190734863,1.9073486328125E-6
TOO DX,78.0,7.800000190734863,1.9073486328125E-6
Warhorse Studios,78.0,7.800000190734863,1.9073486328125E-6
Blazing Griffin,63.0,6.300000190734863,1.9073486328125E-6
Havas Interactive,88.0,8.800000190734863,1.9073486328125E-6
Liquid Bit,83.0,8.300000190734863,1.9073486328125E-6
777 Studios,77.0,7.699999809265137,1.9073486328125E-6
realities.io,78.0,7.800000190734863,1.9073486328125E-6
Sneaky Bastards,73.0,7.300000190734863,1.9073486328125E-6
Monogon Games,77.0,7.699999809265137,1.9073486328125E-6
Groovy Milk,58.0,5.800000190734863,1.9073486328125E-6
Stickmen Studios,62.0,6.199999809265137,1.9073486328125E-6
Swing Swing Submarine,72.0,7.199999809265137,1.9073486328125E-6
Incuvo,83.0,8.300000190734863,1.9073486328125E-6
ND Games,68.0,6.800000190734863,1.9073486328125E-6
Second Maze,77.0,7.699999809265137,1.9073486328125E-6
Double Damage Games,79.0,7.8999998569488525,1.430511474609375E-6
BadLand Publishing,66.0,6.6000001430511475,1.430511474609375E-6
S.A.D.,71.0,7.099999904632568,9.5367431640625E-7
Amplitude Studios,79.0,7.900000095367432,9.5367431640625E-7
Fish Eagle,74.0,7.400000095367432,9.5367431640625E-7
MLB AM,46.0,4.599999904632568,9.5367431640625E-7
Wildsphere,74.0,7.400000095367432,9.5367431640625E-7
SECRET SORCERY LIMITED,76.0,7.599999904632568,9.5367431640625E-7
Wonderland Kazakiri inc.,76.0,7.599999904632568,9.5367431640625E-7
PlayFirst,76.5,7.650000095367432,9.5367431640625E-7
Gaddy Games,76.0,7.599999904632568,9.5367431640625E-7
Punch Puppy Productions,66.0,6.599999904632568,9.5367431640625E-7
Snail Games,46.0,4.599999904632568,9.5367431640625E-7
"Cyan, Inc.",76.0,7.599999904632568,9.5367431640625E-7
Walkabout Games,79.0,7.900000095367432,9.5367431640625E-7
MagicalTimeBean,76.0,7.599999904632568,9.5367431640625E-7
Spooky Squid Games,74.0,7.400000095367432,9.5367431640625E-7
IonFX,76.0,7.599999904632568,9.5367431640625E-7
MC2 Entertainment,71.0,7.099999904632568,9.5367431640625E-7
Saibot Studios,55.5,5.549999952316284,4.76837158203125E-7
Application Systems Heidelberg,75.5,7.549999952316284,4.76837158203125E-7
WHA Entertainment,33.0,3.299999952316284,4.76837158203125E-7
Eugen Systems,75.5,7.549999952316284,4.76837158203125E-7
Frozen District,73.0,7.299999952316284,4.76837158203125E-7
Screen 7,77.0,7.699999968210856,3.1789143406513176E-7
Phoenix Online Studios,72.75,7.274999976158142,2.384185791015625E-7
Cardboard Robot Games,75.0,7.5,0.0
[2.21],80.0,8.0,0.0
Tuxedo Labs,80.0,8.0,0.0
Dark Seas Games,70.0,7.0,0.0
Overhype Studios,80.0,8.0,0.0
EON Digital Entertainment,75.0,7.5,0.0
Pocketwatch Games,80.0,8.0,0.0
Empty Clip Studios,75.0,7.5,0.0
Outsider Games,70.0,7.0,0.0
Dionous Games,75.0,7.5,0.0
Nupixo Games,80.0,8.0,0.0
FRONTIER,75.0,7.5,0.0
